Time - ADC Voltage	Amplitude - ADC Voltage
0,0000000	0,0154114
0,0000000	0,0154114
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0154114
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0149536
0,0000000	0,0152588
0,0000000	0,0155640
0,0000000	0,0154114
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0148010
0,0000000	0,0152588
0,0000000	0,0155640
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0155640
0,0000000	0,0155640
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0154114
0,0000000	0,0154114
0,0000000	0,0149536
0,0000000	0,0151062
0,0000000	0,0155640
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0154114
0,0000000	0,0151062
0,0000000	0,0151062
0,0000000	0,0154114
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0154114
0,0000000	0,0152588
0,0000000	0,0154114
0,0000000	0,0151062
0,0000000	0,0155640
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0149536
0,0000000	0,0151062
0,0000000	0,0149536
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0154114
0,0000000	0,0151062
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0154114
0,0000000	0,0151062
0,0000000	0,0151062
0,0000000	0,0151062
0,0000000	0,0149536
0,0000000	0,0154114
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0154114
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0154114
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0154114
0,0000000	0,0152588
0,0000000	0,0154114
0,0000000	0,0154114
0,0000000	0,0154114
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0146484
0,0000000	0,0149536
0,0000000	0,0154114
0,0000000	0,0154114
0,0000000	0,0154114
0,0000000	0,0152588
0,0000000	0,0154114
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0151062
0,0000000	0,0148010
0,0000000	0,0151062
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0149536
0,0000000	0,0151062
0,0000000	0,0151062
0,0000000	0,0149536
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0155640
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0149536
0,0000000	0,0152588
0,0000000	0,0149536
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0149536
0,0000000	0,0151062
0,0000000	0,0151062
0,0000000	0,0151062
0,0000000	0,0154114
0,0000000	0,0154114
0,0000000	0,0154114
0,0000000	0,0151062
0,0000000	0,0154114
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0154114
0,0000000	0,0151062
0,0000000	0,0154114
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0151062
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0154114
0,0000000	0,0149536
0,0000000	0,0155640
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0154114
0,0000000	0,0154114
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0154114
0,0000000	0,0148010
0,0000000	0,0151062
0,0000000	0,0149536
0,0000000	0,0151062
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0149536
0,0000000	0,0154114
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0154114
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0152588
0,0000000	0,0149536
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0154114
0,0000000	0,0149536
0,0000000	0,0152588
0,0000000	0,0149536
0,0000000	0,0151062
0,0000000	0,0152588
0,0000000	0,0154114
0,0000000	0,0149536
0,0000000	0,0152588
0,0000000	0,0151062
0,0000000	0,0154114
0,0000000	0,0152588
0,0000000	0,0154114
0,0000000	0,0152588
